Tarih,Oda Numarası,Oda Tipi,Personel ID,Temizlik Türü,Giriş Saati,Çıkış Saati
2024-08-16,1403,Suit,M028,Mini Bar,05:10,05:16
2024-08-16,1435,Suit,P068,Rutin,00:10,00:21
2024-08-16,1435,Suit,M027,Mini Bar,15:08,15:13
2024-08-16,1405,Suit,P066,Rutin,05:18,05:26
2024-08-16,1405,Suit,M027,Mini Bar,15:18,15:23
2024-08-16,1420,Suit,P068,Rutin,00:26,00:35
2024-08-16,1420,Suit,M028,Mini Bar,05:21,05:25
2024-08-16,1445,Suit,P070,Rutin,11:19,11:29
2024-08-16,1445,Suit,M027,Mini Bar,15:28,15:33
2024-08-16,1436,Suit,P068,Rutin,00:40,00:47
2024-08-16,1436,Suit,M028,Mini Bar,05:30,05:35
2024-08-16,1446,Suit,P070,Rutin,11:34,11:44
2024-08-16,1446,Suit,M028,Mini Bar,05:40,05:46
2024-08-16,1437,Suit,P067,Detaylı,05:12,05:48
2024-08-16,1437,Suit,M028,Mini Bar,05:51,05:55
2024-08-16,1428,Suit,P069,Rutin,20:05,20:12
2024-08-16,1428,Suit,M027,Mini Bar,15:38,15:42
2024-08-16,1444,Suit,P067,Rutin,05:53,06:02
2024-08-16,1444,Suit,M028,Mini Bar,06:00,06:06
2024-08-16,1422,Suit,P070,Rutin,11:49,11:59
2024-08-16,1422,Suit,M028,Mini Bar,06:11,06:16
2024-08-16,1423,Suit,P066,Rutin,05:31,05:37
2024-08-16,1423,Suit,M027,Mini Bar,15:47,15:53
2024-08-16,1412,Suit,P070,Rutin,12:04,12:14
2024-08-16,1412,Suit,M027,Mini Bar,15:58,16:02
2024-08-16,1434,Suit,P066,Rutin,05:42,05:52
2024-08-16,1434,Suit,M027,Mini Bar,16:07,16:10
2024-08-16,1401,Suit,P070,Detaylı,12:19,12:59
2024-08-16,1401,Suit,M028,Mini Bar,06:21,06:26
2024-08-16,1511,Lüx Suit,P074,Rutin,03:19,03:39
2024-08-16,1511,Lüx Suit,M029,Mini Bar,11:42,11:46
2024-08-16,1523,Lüx Suit,P072,Rutin,17:16,17:35
2024-08-16,1523,Lüx Suit,M029,Mini Bar,11:51,11:55
2024-08-16,1501,Lüx Suit,P074,Rutin,03:44,04:02
2024-08-16,1501,Lüx Suit,M029,Mini Bar,12:00,12:03
2024-08-16,1507,Lüx Suit,P074,Rutin,04:07,04:26
2024-08-16,1507,Lüx Suit,M029,Mini Bar,12:08,12:13
2024-08-16,1517,Lüx Suit,P073,Rutin,16:29,16:43
2024-08-16,1517,Lüx Suit,M029,Mini Bar,12:18,12:23
2024-08-16,1504,Lüx Suit,P072,Rutin,17:40,18:00
2024-08-16,1504,Lüx Suit,M029,Mini Bar,12:28,12:34
2024-08-16,1514,Lüx Suit,P072,Rutin,18:05,18:22
2024-08-16,1514,Lüx Suit,M029,Mini Bar,12:39,12:43
2024-08-16,1520,Lüx Suit,P071,Rutin,08:16,08:37
2024-08-16,1520,Lüx Suit,M029,Mini Bar,12:48,12:53
2024-08-16,1515,Lüx Suit,P074,Detaylı,04:31,05:26
2024-08-16,1515,Lüx Suit,M029,Mini Bar,12:58,13:04
2024-08-16,1519,Lüx Suit,P073,Rutin,16:48,17:02
2024-08-16,1519,Lüx Suit,M029,Mini Bar,13:09,13:14
2024-08-16,1503,Lüx Suit,P073,Rutin,17:07,17:25
2024-08-16,1503,Lüx Suit,M029,Mini Bar,13:19,13:23
2024-08-16,1524,Lüx Suit,P072,Rutin,18:27,18:44
2024-08-16,1524,Lüx Suit,M029,Mini Bar,13:28,13:33
2024-08-16,1516,Lüx Suit,P075,Detaylı,20:43,21:45
2024-08-16,1516,Lüx Suit,M029,Mini Bar,13:38,13:41
2024-08-16,1518,Lüx Suit,P073,Rutin,17:30,17:49
2024-08-16,1518,Lüx Suit,M029,Mini Bar,13:46,13:51
2024-08-16,1522,Lüx Suit,P075,Rutin,21:50,22:07
2024-08-16,1522,Lüx Suit,M029,Mini Bar,13:56,14:01
2024-08-16,1521,Lüx Suit,P075,Rutin,22:12,22:29
2024-08-16,1521,Lüx Suit,M029,Mini Bar,14:06,14:10
2024-08-16,1506,Lüx Suit,P074,Rutin,05:31,05:50
2024-08-16,1506,Lüx Suit,M029,Mini Bar,14:15,14:18
2024-08-16,1508,Lüx Suit,P073,Rutin,17:54,18:08
2024-08-16,1508,Lüx Suit,M029,Mini Bar,14:23,14:26
2024-08-16,1513,Lüx Suit,P075,Rutin,22:34,22:50
2024-08-16,1513,Lüx Suit,M029,Mini Bar,14:31,14:37
2024-08-16,1525,Lüx Suit,P074,Detaylı,05:55,06:45
2024-08-16,1525,Lüx Suit,M029,Mini Bar,14:42,14:46
2024-08-16,1509,Lüx Suit,P073,Rutin,18:13,18:31
2024-08-16,1509,Lüx Suit,M029,Mini Bar,14:51,14:56
2024-08-16,1512,Lüx Suit,P073,Rutin,18:36,18:53
2024-08-16,1512,Lüx Suit,M029,Mini Bar,15:01,15:04
2024-08-16,1502,Lüx Suit,P072,Rutin,18:49,19:08
2024-08-16,1502,Lüx Suit,M029,Mini Bar,15:09,15:12
2024-08-16,1510,Lüx Suit,P074,Rutin,06:50,07:10
2024-08-16,1510,Lüx Suit,M029,Mini Bar,15:17,15:20
2024-08-16,1603,Lüx Suit,P076,Rutin,18:31,18:49
2024-08-16,1603,Lüx Suit,M030,Mini Bar,11:34,11:39
2024-08-16,1604,Lüx Suit,P080,Detaylı,13:08,14:04
2024-08-16,1604,Lüx Suit,M030,Mini Bar,11:44,11:49
2024-08-16,1622,Lüx Suit,P077,Rutin,04:08,04:22
2024-08-16,1622,Lüx Suit,M030,Mini Bar,11:54,12:00
2024-08-16,1602,Lüx Suit,P078,Rutin,18:52,19:03
2024-08-16,1602,Lüx Suit,M030,Mini Bar,12:05,12:10
2024-08-16,1607,Lüx Suit,P079,Rutin,09:43,09:58
2024-08-16,1607,Lüx Suit,M030,Mini Bar,12:15,12:18
2024-08-16,1601,Lüx Suit,P077,Rutin,04:27,04:40
2024-08-16,1601,Lüx Suit,M030,Mini Bar,12:23,12:29
2024-08-16,1610,Lüx Suit,P077,Rutin,04:45,04:56
2024-08-16,1610,Lüx Suit,M030,Mini Bar,12:34,12:37
2024-08-16,1619,Lüx Suit,P079,Rutin,10:03,10:19
2024-08-16,1619,Lüx Suit,M030,Mini Bar,12:42,12:45
2024-08-16,1613,Lüx Suit,P079,Rutin,10:24,10:38
2024-08-16,1613,Lüx Suit,M030,Mini Bar,12:50,12:56
2024-08-16,1615,Lüx Suit,P076,Rutin,18:54,19:12
2024-08-16,1615,Lüx Suit,M030,Mini Bar,13:01,13:06
2024-08-16,1623,Lüx Suit,P080,Rutin,14:09,14:29
2024-08-16,1623,Lüx Suit,M030,Mini Bar,13:11,13:14
2024-08-16,1612,Lüx Suit,P076,Rutin,19:17,19:34
2024-08-16,1612,Lüx Suit,M030,Mini Bar,13:19,13:24
2024-08-16,1609,Lüx Suit,P079,Rutin,10:43,11:00
2024-08-16,1609,Lüx Suit,M030,Mini Bar,13:29,13:34
2024-08-16,1625,Lüx Suit,P077,Rutin,05:01,05:13
2024-08-16,1625,Lüx Suit,M030,Mini Bar,13:39,13:43
2024-08-16,1606,Lüx Suit,P077,Rutin,05:18,05:33
2024-08-16,1606,Lüx Suit,M030,Mini Bar,13:48,13:52
2024-08-16,1624,Lüx Suit,P079,Rutin,11:05,11:20
2024-08-16,1624,Lüx Suit,M030,Mini Bar,13:57,14:02
2024-08-16,1617,Lüx Suit,P077,Rutin,05:38,05:52
2024-08-16,1617,Lüx Suit,M030,Mini Bar,14:07,14:12
2024-08-16,1621,Lüx Suit,P077,Detaylı,05:57,06:28
2024-08-16,1621,Lüx Suit,M030,Mini Bar,14:17,14:23
2024-08-16,1605,Lüx Suit,P076,Detaylı,19:39,20:37
2024-08-16,1605,Lüx Suit,M030,Mini Bar,14:28,14:32
2024-08-16,1618,Lüx Suit,P076,Rutin,20:42,21:00
2024-08-16,1618,Lüx Suit,M030,Mini Bar,14:37,14:42
2024-08-16,1611,Lüx Suit,P076,Rutin,21:05,21:20
2024-08-16,1611,Lüx Suit,M030,Mini Bar,14:47,14:52
2024-08-16,1611,Lüx Suit,A009,Arıza,08:35,09:20
2024-08-16,1614,Lüx Suit,P077,Rutin,06:33,06:46
2024-08-16,1614,Lüx Suit,M030,Mini Bar,14:57,15:00
2024-08-16,1620,Lüx Suit,P079,Rutin,11:25,11:43
2024-08-16,1620,Lüx Suit,M030,Mini Bar,15:05,15:10
2024-08-16,1616,Lüx Suit,P077,Detaylı,06:51,07:36
2024-08-16,1616,Lüx Suit,M030,Mini Bar,15:15,15:18
2024-08-16,1704,Lüx Suit,P082,Rutin,22:53,23:08
2024-08-16,1704,Lüx Suit,M031,Mini Bar,12:56,13:02
2024-08-16,1720,Lüx Suit,P085,Rutin,02:41,02:59
2024-08-16,1720,Lüx Suit,M031,Mini Bar,13:07,13:12
2024-08-16,1711,Lüx Suit,P082,Detaylı,23:13,00:15
2024-08-16,1711,Lüx Suit,M031,Mini Bar,13:17,13:23
2024-08-16,1723,Lüx Suit,P083,Rutin,13:30,13:41
2024-08-16,1723,Lüx Suit,M031,Mini Bar,13:28,13:32
2024-08-16,1703,Lüx Suit,P082,Detaylı,00:20,01:02
2024-08-16,1703,Lüx Suit,M031,Mini Bar,13:37,13:40
2024-08-16,1701,Lüx Suit,P082,Rutin,01:07,01:25
2024-08-16,1701,Lüx Suit,M031,Mini Bar,13:45,13:51
2024-08-16,1707,Lüx Suit,P083,Rutin,13:46,13:54
2024-08-16,1707,Lüx Suit,M031,Mini Bar,13:56,14:01
2024-08-16,1717,Lüx Suit,P085,Rutin,03:04,03:21
2024-08-16,1717,Lüx Suit,M031,Mini Bar,14:06,14:09
2024-08-16,1702,Lüx Suit,P082,Rutin,01:30,01:46
2024-08-16,1702,Lüx Suit,M031,Mini Bar,14:14,14:19
2024-08-16,1709,Lüx Suit,P082,Rutin,01:51,02:09
2024-08-16,1709,Lüx Suit,M031,Mini Bar,14:24,14:30
2024-08-16,1715,Lüx Suit,P083,Rutin,13:59,14:10
2024-08-16,1715,Lüx Suit,M031,Mini Bar,14:35,14:41
2024-08-16,1712,Lüx Suit,P083,Detaylı,14:15,14:48
2024-08-16,1712,Lüx Suit,M031,Mini Bar,14:46,14:52
2024-08-16,1716,Lüx Suit,P081,Rutin,07:15,07:28
2024-08-16,1716,Lüx Suit,M031,Mini Bar,14:57,15:00
2024-08-16,1710,Lüx Suit,P081,Rutin,07:33,07:46
2024-08-16,1710,Lüx Suit,M031,Mini Bar,15:05,15:11
2024-08-16,1725,Lüx Suit,P081,Detaylı,07:51,08:20
2024-08-16,1725,Lüx Suit,M031,Mini Bar,15:16,15:22
2024-08-16,1705,Lüx Suit,P082,Detaylı,02:14,02:59
2024-08-16,1705,Lüx Suit,M031,Mini Bar,15:27,15:33
2024-08-16,1722,Lüx Suit,P082,Rutin,03:04,03:20
2024-08-16,1722,Lüx Suit,M031,Mini Bar,15:38,15:44
2024-08-16,1706,Lüx Suit,P085,Rutin,03:26,03:43
2024-08-16,1706,Lüx Suit,M031,Mini Bar,15:49,15:52
2024-08-16,1724,Lüx Suit,P083,Rutin,14:53,15:04
2024-08-16,1724,Lüx Suit,M031,Mini Bar,15:57,16:03
2024-08-16,1713,Lüx Suit,P084,Rutin,23:52,00:14
2024-08-16,1713,Lüx Suit,M031,Mini Bar,16:08,16:12
2024-08-16,1718,Lüx Suit,P083,Rutin,15:09,15:20
2024-08-16,1718,Lüx Suit,M031,Mini Bar,16:17,16:22
2024-08-16,1721,Lüx Suit,P082,Rutin,03:25,03:40
2024-08-16,1721,Lüx Suit,M031,Mini Bar,16:27,16:30
2024-08-16,1719,Lüx Suit,P085,Rutin,03:48,04:07
2024-08-16,1719,Lüx Suit,M031,Mini Bar,16:35,16:38
2024-08-16,1708,Lüx Suit,P085,Rutin,04:12,04:32
2024-08-16,1708,Lüx Suit,M031,Mini Bar,16:43,16:47
2024-08-16,1804,Lüx Suit,P088,Detaylı,08:46,09:26
2024-08-16,1804,Lüx Suit,M032,Mini Bar,12:09,12:15
2024-08-16,1821,Lüx Suit,P090,Detaylı,15:18,16:02
2024-08-16,1821,Lüx Suit,M032,Mini Bar,12:20,12:24
2024-08-16,1809,Lüx Suit,P090,Detaylı,16:07,16:44
2024-08-16,1809,Lüx Suit,M032,Mini Bar,12:29,12:32
2024-08-16,1823,Lüx Suit,P088,Rutin,09:31,09:49
2024-08-16,1823,Lüx Suit,M032,Mini Bar,12:37,12:42
2024-08-16,1815,Lüx Suit,P088,Rutin,09:54,10:11
2024-08-16,1815,Lüx Suit,M032,Mini Bar,12:47,12:50
2024-08-16,1810,Lüx Suit,P087,Detaylı,01:22,02:16
2024-08-16,1810,Lüx Suit,M032,Mini Bar,12:55,12:58
2024-08-16,1824,Lüx Suit,P090,Rutin,16:49,17:02
2024-08-16,1824,Lüx Suit,M032,Mini Bar,13:03,13:09
2024-08-16,1818,Lüx Suit,P090,Rutin,17:07,17:24
2024-08-16,1818,Lüx Suit,M032,Mini Bar,13:14,13:20
2024-08-16,1818,Lüx Suit,A005,Arıza,09:15,09:33
2024-08-16,1805,Lüx Suit,P087,Detaylı,02:21,03:31
2024-08-16,1805,Lüx Suit,M032,Mini Bar,13:25,13:30
2024-08-16,1816,Lüx Suit,P090,Rutin,17:29,17:42
2024-08-16,1816,Lüx Suit,M032,Mini Bar,13:35,13:40
2024-08-16,1801,Lüx Suit,P087,Rutin,03:36,03:55
2024-08-16,1801,Lüx Suit,M032,Mini Bar,13:45,13:48
2024-08-16,1812,Lüx Suit,P090,Detaylı,17:47,18:24
2024-08-16,1812,Lüx Suit,M032,Mini Bar,13:53,13:56
2024-08-16,1825,Lüx Suit,P087,Rutin,04:00,04:24
2024-08-16,1825,Lüx Suit,M032,Mini Bar,14:01,14:06
2024-08-16,1807,Lüx Suit,P088,Rutin,10:16,10:30
2024-08-16,1807,Lüx Suit,M032,Mini Bar,14:11,14:15
2024-08-16,1819,Lüx Suit,P087,Rutin,04:29,04:53
2024-08-16,1819,Lüx Suit,M032,Mini Bar,14:20,14:26
2024-08-16,1806,Lüx Suit,P090,Detaylı,18:29,19:11
2024-08-16,1806,Lüx Suit,M032,Mini Bar,14:31,14:35
2024-08-16,1814,Lüx Suit,P090,Rutin,19:16,19:31
2024-08-16,1814,Lüx Suit,M032,Mini Bar,14:40,14:46
2024-08-16,1803,Lüx Suit,P090,Rutin,19:36,19:50
2024-08-16,1803,Lüx Suit,M032,Mini Bar,14:51,14:56
2024-08-16,1813,Lüx Suit,P088,Rutin,10:35,10:50
2024-08-16,1813,Lüx Suit,M032,Mini Bar,15:01,15:05
2024-08-16,1808,Lüx Suit,P090,Detaylı,19:55,20:32
2024-08-16,1808,Lüx Suit,M032,Mini Bar,15:10,15:13
2024-08-16,1811,Lüx Suit,P087,Rutin,04:58,05:19
2024-08-16,1811,Lüx Suit,M032,Mini Bar,15:18,15:23
2024-08-16,1817,Lüx Suit,P090,Rutin,20:37,20:55
2024-08-16,1817,Lüx Suit,M032,Mini Bar,15:28,15:33
2024-08-16,1802,Lüx Suit,P090,Rutin,21:00,21:18
2024-08-16,1802,Lüx Suit,M032,Mini Bar,15:38,15:42
2024-08-16,1820,Lüx Suit,P088,Rutin,10:55,11:11
2024-08-16,1820,Lüx Suit,M032,Mini Bar,15:47,15:51
2024-08-17,130,Standart,P002,Rutin,07:01,07:15
2024-08-17,130,Standart,M002,Mini Bar,22:15,22:20
2024-08-17,115,Standart,P004,Rutin,01:43,01:50
2024-08-17,115,Standart,M001,Mini Bar,07:58,08:01
2024-08-17,107,Standart,P004,Detaylı,01:55,02:40
2024-08-17,107,Standart,M002,Mini Bar,22:25,22:28
2024-08-17,137,Standart,P004,Detaylı,02:45,03:28
2024-08-17,137,Standart,M002,Mini Bar,22:33,22:36
2024-08-17,112,Standart,P003,Rutin,17:12,17:17
2024-08-17,112,Standart,M002,Mini Bar,22:41,22:44
2024-08-17,126,Standart,P004,Rutin,03:33,03:48
2024-08-17,126,Standart,M002,Mini Bar,22:49,22:54
2024-08-17,165,Standart,P003,Detaylı,17:22,17:37
2024-08-17,165,Standart,M002,Mini Bar,22:59,23:03
2024-08-17,129,Standart,P001,Rutin,09:17,09:28
2024-08-17,129,Standart,M001,Mini Bar,08:06,08:09
2024-08-17,143,Standart,P004,Rutin,03:53,04:09
2024-08-17,143,Standart,M001,Mini Bar,08:14,08:20
2024-08-17,155,Standart,P003,Rutin,17:42,17:50
2024-08-17,155,Standart,M002,Mini Bar,23:08,23:13
2024-08-17,110,Standart,P002,Rutin,07:20,07:33
2024-08-17,110,Standart,M002,Mini Bar,23:18,23:22
2024-08-17,160,Standart,P002,Rutin,07:38,07:48
2024-08-17,160,Standart,M001,Mini Bar,08:25,08:29
2024-08-17,166,Standart,P005,Rutin,18:12,18:18
2024-08-17,166,Standart,M002,Mini Bar,23:27,23:32
2024-08-17,128,Standart,P004,Rutin,04:14,04:25
2024-08-17,128,Standart,M001,Mini Bar,08:34,08:38
2024-08-17,116,Standart,P004,Rutin,04:30,04:48
2024-08-17,116,Standart,M002,Mini Bar,23:37,23:41
2024-08-17,135,Standart,P004,Rutin,04:53,04:59
2024-08-17,135,Standart,M002,Mini Bar,23:46,23:49
2024-08-17,156,Standart,P005,Rutin,18:23,18:37
2024-08-17,156,Standart,M002,Mini Bar,23:54,23:57
2024-08-17,159,Standart,P002,Rutin,07:53,08:04
2024-08-17,159,Standart,M002,Mini Bar,00:02,00:06
2024-08-17,167,Standart,P005,Detaylı,18:42,19:12
2024-08-17,167,Standart,M001,Mini Bar,08:43,08:47
2024-08-17,109,Standart,P004,Detaylı,05:04,05:42
2024-08-17,109,Standart,M002,Mini Bar,00:11,00:14
2024-08-17,111,Standart,P005,Rutin,19:17,19:26
2024-08-17,111,Standart,M001,Mini Bar,08:52,08:58
2024-08-17,151,Standart,P004,Detaylı,05:47,06:20
2024-08-17,151,Standart,M002,Mini Bar,00:19,00:22
2024-08-17,144,Standart,P004,Rutin,06:25,06:40
2024-08-17,144,Standart,M002,Mini Bar,00:27,00:33
2024-08-17,153,Standart,P004,Rutin,06:45,06:52
2024-08-17,153,Standart,M001,Mini Bar,09:03,09:07
2024-08-17,113,Standart,P004,Rutin,06:57,07:03
2024-08-17,113,Standart,M001,Mini Bar,09:12,09:18
2024-08-17,103,Standart,P004,Rutin,07:08,07:14
2024-08-17,103,Standart,M002,Mini Bar,00:38,00:41
2024-08-17,157,Standart,P004,Rutin,07:19,07:32
2024-08-17,157,Standart,M001,Mini Bar,09:23,09:28
2024-08-17,119,Standart,P003,Detaylı,17:55,18:23
2024-08-17,119,Standart,M002,Mini Bar,00:46,00:52
2024-08-17,136,Standart,P005,Rutin,19:31,19:40
2024-08-17,136,Standart,M001,Mini Bar,09:33,09:36
2024-08-17,131,Standart,P004,Rutin,07:37,07:53
2024-08-17,131,Standart,M002,Mini Bar,00:57,01:00
2024-08-17,139,Standart,P004,Rutin,07:58,08:10
2024-08-17,139,Standart,M001,Mini Bar,09:41,09:44
2024-08-17,154,Standart,P004,Rutin,08:15,08:30
2024-08-17,154,Standart,M001,Mini Bar,09:49,09:55
2024-08-17,141,Standart,P001,Rutin,09:33,09:42
2024-08-17,141,Standart,M001,Mini Bar,10:00,10:05
2024-08-17,106,Standart,P004,Rutin,08:35,08:41
2024-08-17,106,Standart,M002,Mini Bar,01:05,01:09
2024-08-17,158,Standart,P004,Detaylı,08:46,09:22
2024-08-17,158,Standart,M001,Mini Bar,10:10,10:13
2024-08-17,148,Standart,P002,Rutin,08:09,08:18
2024-08-17,148,Standart,M001,Mini Bar,10:18,10:23
2024-08-17,138,Standart,P004,Rutin,09:27,09:34
2024-08-17,138,Standart,M001,Mini Bar,10:28,10:32
2024-08-17,127,Standart,P003,Detaylı,18:28,18:51
2024-08-17,127,Standart,M002,Mini Bar,01:14,01:18
2024-08-17,146,Standart,P004,Detaylı,09:39,10:07
2024-08-17,146,Standart,M001,Mini Bar,10:37,10:43
2024-08-17,149,Standart,P002,Rutin,08:23,08:33
2024-08-17,149,Standart,M002,Mini Bar,01:23,01:28
2024-08-17,163,Standart,P002,Rutin,08:38,08:48
2024-08-17,163,Standart,M002,Mini Bar,01:33,01:38
2024-08-17,114,Standart,P002,Rutin,08:53,09:04
2024-08-17,114,Standart,M002,Mini Bar,01:43,01:49
2024-08-17,120,Standart,P005,Rutin,19:45,19:50
2024-08-17,120,Standart,M002,Mini Bar,01:54,01:59
2024-08-17,102,Standart,P003,Detaylı,18:56,19:19
2024-08-17,102,Standart,M001,Mini Bar,10:48,10:52
2024-08-17,108,Standart,P002,Rutin,09:09,09:20
2024-08-17,108,Standart,M001,Mini Bar,10:57,11:02
2024-08-17,161,Standart,P002,Rutin,09:25,09:36
2024-08-17,161,Standart,M001,Mini Bar,11:07,11:13
2024-08-17,162,Standart,P002,Detaylı,09:41,10:09
2024-08-17,162,Standart,M001,Mini Bar,11:18,11:24
2024-08-17,122,Standart,P004,Rutin,10:12,10:29
2024-08-17,122,Standart,M001,Mini Bar,11:29,11:34
2024-08-17,150,Standart,P002,Rutin,10:14,10:19
2024-08-17,150,Standart,M001,Mini Bar,11:39,11:44
2024-08-17,105,Standart,P004,Detaylı,10:34,11:06
2024-08-17,105,Standart,M001,Mini Bar,11:49,11:54
2024-08-17,104,Standart,P005,Detaylı,19:55,20:33
2024-08-17,104,Standart,M001,Mini Bar,11:59,12:05
2024-08-17,169,Standart,P003,Detaylı,19:24,19:41
2024-08-17,169,Standart,M001,Mini Bar,12:10,12:16
2024-08-17,133,Standart,P002,Rutin,10:24,10:35
2024-08-17,133,Standart,M001,Mini Bar,12:21,12:27
2024-08-17,140,Standart,P004,Rutin,11:11,11:24
2024-08-17,140,Standart,M002,Mini Bar,02:04,02:08
2024-08-17,101,Standart,P002,Rutin,10:40,10:56
2024-08-17,101,Standart,M002,Mini Bar,02:13,02:17
2024-08-17,125,Standart,P002,Rutin,11:01,11:12
2024-08-17,125,Standart,M001,Mini Bar,12:32,12:35
2024-08-17,164,Standart,P002,Detaylı,11:17,11:45
2024-08-17,164,Standart,M002,Mini Bar,02:22,02:26
2024-08-17,118,Standart,P002,Rutin,11:50,12:07
2024-08-17,118,Standart,M001,Mini Bar,12:40,12:46
2024-08-17,145,Standart,P002,Rutin,12:12,12:22
2024-08-17,145,Standart,M002,Mini Bar,02:31,02:37
2024-08-17,132,Standart,P005,Rutin,20:38,20:47
2024-08-17,132,Standart,M001,Mini Bar,12:51,12:56
2024-08-17,168,Standart,P002,Detaylı,12:27,12:50
2024-08-17,168,Standart,M001,Mini Bar,13:01,13:06
2024-08-17,124,Standart,P005,Rutin,20:52,21:05
2024-08-17,124,Standart,M001,Mini Bar,13:11,13:16
2024-08-17,123,Standart,P004,Rutin,11:29,11:44
2024-08-17,123,Standart,M002,Mini Bar,02:42,02:47
2024-08-17,142,Standart,P004,Rutin,11:49,11:57
2024-08-17,142,Standart,M002,Mini Bar,02:52,02:56
2024-08-17,152,Standart,P003,Rutin,19:46,19:52
2024-08-17,152,Standart,M001,Mini Bar,13:21,13:27
2024-08-17,267,Standart,P009,Rutin,08:36,08:44
2024-08-17,267,Standart,M004,Mini Bar,22:19,22:25
2024-08-17,234,Standart,P008,Rutin,12:31,12:36
2024-08-17,234,Standart,M003,Mini Bar,07:22,07:28
2024-08-17,236,Standart,P010,Rutin,19:39,19:44
2024-08-17,236,Standart,M004,Mini Bar,22:30,22:33
2024-08-17,260,Standart,P008,Rutin,12:41,12:49
2024-08-17,260,Standart,M004,Mini Bar,22:38,22:42
2024-08-17,239,Standart,P008,Rutin,12:54,12:57
2024-08-17,239,Standart,M003,Mini Bar,07:33,07:39
2024-08-17,264,Standart,P009,Detaylı,08:49,09:20
2024-08-17,264,Standart,M004,Mini Bar,22:47,22:52
2024-08-17,232,Standart,P010,Rutin,19:49,20:06
2024-08-17,232,Standart,M004,Mini Bar,22:57,23:03
2024-08-17,238,Standart,P010,Rutin,20:11,20:27
2024-08-17,238,Standart,M004,Mini Bar,23:08,23:13
2024-08-17,230,Standart,P010,Detaylı,20:32,21:08
2024-08-17,230,Standart,M003,Mini Bar,07:44,07:49
2024-08-17,233,Standart,P009,Rutin,09:25,09:29
2024-08-17,233,Standart,M004,Mini Bar,23:18,23:21
2024-08-17,248,Standart,P010,Rutin,21:13,21:18
2024-08-17,248,Standart,M004,Mini Bar,23:26,23:29
2024-08-17,259,Standart,P008,Detaylı,13:02,13:28
2024-08-17,259,Standart,M003,Mini Bar,07:54,07:59
2024-08-17,249,Standart,P009,Rutin,09:34,09:40
2024-08-17,249,Standart,M003,Mini Bar,08:04,08:07
2024-08-17,268,Standart,P009,Rutin,09:45,09:54
2024-08-17,268,Standart,M003,Mini Bar,08:12,08:17
2024-08-17,256,Standart,P007,Rutin,05:40,05:55
2024-08-17,256,Standart,M003,Mini Bar,08:22,08:28
2024-08-17,229,Standart,P008,Rutin,13:33,13:42
2024-08-17,229,Standart,M004,Mini Bar,23:34,23:37
2024-08-17,221,Standart,P010,Rutin,21:23,21:30
2024-08-17,221,Standart,M004,Mini Bar,23:42,23:45
2024-08-17,215,Standart,P009,Detaylı,09:59,10:23
2024-08-17,215,Standart,M004,Mini Bar,23:50,23:56
2024-08-17,262,Standart,P009,Rutin,10:28,10:35
2024-08-17,262,Standart,M004,Mini Bar,00:01,00:06
2024-08-17,265,Standart,P008,Rutin,13:47,13:52
2024-08-17,265,Standart,M003,Mini Bar,08:33,08:36
2024-08-17,253,Standart,P009,Detaylı,10:40,11:03
2024-08-17,253,Standart,M004,Mini Bar,00:11,00:16
2024-08-17,219,Standart,P010,Rutin,21:35,21:44
2024-08-17,219,Standart,M004,Mini Bar,00:21,00:26
2024-08-17,258,Standart,P007,Detaylı,06:00,06:24
2024-08-17,258,Standart,M004,Mini Bar,00:31,00:35
2024-08-17,227,Standart,P007,Rutin,06:29,06:37
2024-08-17,227,Standart,M003,Mini Bar,08:41,08:46
2024-08-17,202,Standart,P009,Rutin,11:08,11:12
2024-08-17,202,Standart,M003,Mini Bar,08:51,08:56
2024-08-17,214,Standart,P007,Detaylı,06:42,07:04
2024-08-17,214,Standart,M003,Mini Bar,09:01,09:07
2024-08-17,247,Standart,P009,Rutin,11:17,11:27
2024-08-17,247,Standart,M003,Mini Bar,09:12,09:18
2024-08-17,241,Standart,P007,Rutin,07:09,07:17
2024-08-17,241,Standart,M003,Mini Bar,09:23,09:29
2024-08-17,235,Standart,P009,Rutin,11:32,11:38
2024-08-17,235,Standart,M003,Mini Bar,09:34,09:37
2024-08-17,217,Standart,P010,Detaylı,21:49,22:27
2024-08-17,217,Standart,M004,Mini Bar,00:40,00:44
2024-08-17,261,Standart,P009,Detaylı,11:43,12:04
2024-08-17,261,Standart,M004,Mini Bar,00:49,00:55
2024-08-17,237,Standart,P007,Rutin,07:22,07:34
2024-08-17,237,Standart,M003,Mini Bar,09:42,09:47
2024-08-17,216,Standart,P010,Rutin,22:32,22:42
2024-08-17,216,Standart,M004,Mini Bar,01:00,01:04
2024-08-17,225,Standart,P008,Rutin,13:57,14:04
2024-08-17,225,Standart,M004,Mini Bar,01:09,01:12
2024-08-17,251,Standart,P008,Detaylı,14:09,14:32
2024-08-17,251,Standart,M003,Mini Bar,09:52,09:58
2024-08-17,205,Standart,P008,Rutin,14:37,14:46
2024-08-17,205,Standart,M003,Mini Bar,10:03,10:09
2024-08-17,224,Standart,P010,Rutin,22:47,22:55
2024-08-17,224,Standart,M004,Mini Bar,01:17,01:23
2024-08-17,243,Standart,P008,Detaylı,14:51,15:08
2024-08-17,243,Standart,M004,Mini Bar,01:28,01:34
2024-08-17,208,Standart,P010,Rutin,23:00,23:10
